16/03/2020 19:45:00,USDCAD,BUY,1194382780
16/03/2020 19:40:00,GBPJPY,SELL,1194382780
16/03/2020 19:25:00,USDJPY,SELL,1194382780
16/03/2020 19:25:00,CADJPY,SELL,1194382780
16/03/2020 19:15:00,Coffee,BUY,1194382780
16/03/2020 19:10:00,USDCHF,SELL,1194382780
16/03/2020 19:10:00,XAUUSD,BUY,1194382780
16/03/2020 19:00:00,NZDUSD,BUY,1194382780
16/03/2020 18:50:00,USDJPY,BUY,1194382780
16/03/2020 18:45:00,EURNZD,SELL,1194382780
16/03/2020 18:40:00,NZDJPY,BUY,1194382780
16/03/2020 18:40:00,AUDJPY,BUY,1194382780
16/03/2020 18:35:00,USDCAD,SELL,1194382780
16/03/2020 18:35:00,GBPJPY,BUY,1194382780
16/03/2020 18:30:00,CADCHF,BUY,1194382780
16/03/2020 18:30:00,EURGBP,SELL,1194382780
16/03/2020 18:20:00,EURUSD,SELL,1194382780
16/03/2020 18:20:00,USDCHF,BUY,1194382780
16/03/2020 18:15:00,EURCAD,SELL,1194382780
16/03/2020 18:10:00,Coffee,BUY,1194382780
16/03/2020 18:05:00,XAUUSD,BUY,1194382780
16/03/2020 17:50:00,CADJPY,BUY,1194382780
16/03/2020 17:45:00,USDJPY,BUY,1194382780
16/03/2020 17:35:00,NZDJPY,BUY,1194382780
16/03/2020 17:35:00,EURNZD,SELL,1194382780
16/03/2020 17:35:00,AUDJPY,BUY,1194382780
16/03/2020 17:35:00,NZDUSD,BUY,1194382780
16/03/2020 17:35:00,EURJPY,BUY,1194382780
16/03/2020 17:20:00,USDCAD,BUY,1194382780
16/03/2020 16:50:00,GBPUSD,SELL,1194382780
16/03/2020 16:45:00,USDCHF,BUY,1194382780
16/03/2020 16:40:00,EURUSD,SELL,1194382780
16/03/2020 16:30:00,XAUUSD,SELL,1194382780
16/03/2020 16:30:00,AUDUSD,SELL,1194382780
16/03/2020 16:15:00,USDCAD,BUY,1194382780
16/03/2020 16:10:00,EURNZD,BUY,1194382780
16/03/2020 16:10:00,GBPJPY,SELL,1194382780
16/03/2020 16:10:00,NZDJPY,SELL,1194382780
16/03/2020 16:05:00,CADJPY,SELL,1194382780
